Record_ID,Device_ID,Location,Timestamp_UTC,Soil_Moisture_Percent,Soil_pH_Level,Soil_Temperature_DS18B20_C,Air_Temperature_DHT22_C,Air_Humidity_DHT22_Percent,Sunlight_LDR_ADC_12bit,Air_Quality_MQ135_ppm,Soil_Nitrogen_mg_per_kg,Data_Quality_Flag
1880,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 07:00,53.28,6.68,24.97,27.67,68.85,1648,207.19,67.83,Valid
1881,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 08:00,54.18,6.57,25.85,28.72,64.2,2369,213.69,68.75,Valid
1882,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 09:00,54.77,6.66,26.49,30.05,62.47,2970,214.58,65.89,Valid
1883,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 10:00,54.76,6.63,27.83,31.38,58.2,3423,217.25,70.43,Valid
1884,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 11:00,55.16,6.64,27.85,31.92,58.63,3704,221.22,68.44,Valid
1885,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 12:00,54.61,6.68,27.94,32,55.87,3800,219.51,70.24,Valid
1886,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 13:00,55.29,6.65,27.88,31.51,59.39,3704,220.22,69.45,Valid
1887,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 14:00,54.73,6.6,27.93,31.47,56.28,3423,219.96,69.05,Valid
1888,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 15:00,56.27,6.63,26.64,29.41,61.68,2970,208.43,69.56,Valid
1889,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 16:00,54.32,6.67,25.23,28.88,63.42,2369,208.65,68.25,Valid
1890,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 17:00,54.03,6.62,24.03,27.26,67.06,1648,199.32,68.31,Valid
1891,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 18:00,54.8,6.63,22.95,25.19,71.56,845,202.45,66.39,Valid
1892,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 19:00,53.84,6.64,21.84,23.07,74.74,150,196.53,67.01,Valid
1893,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 20:00,55.21,6.68,21.94,20.73,75.81,2,191.49,68.5,Valid
1894,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 21:00,53.67,6.64,22.15,20,73.57,7,198.57,66.78,Valid
1895,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 22:00,53.13,6.61,21.67,19.17,73.84,18,190.24,66.85,Valid
1896,ESP32-FARM-01,Ideal_Growth_Field,20-03-2026 23:00,53.5,6.65,22.59,19.66,73.84,2,195,66.2,Valid
1897,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 00:00,53.09,6.65,22.14,20.85,77.33,4,190.89,66.54,Valid
1898,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 01:00,53.09,6.6,22.9,20.37,77.06,16,195.63,67.76,Valid
1899,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 02:00,53.18,6.62,22.23,20.16,75.76,10,196.46,69.59,Valid
1900,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 03:00,54.3,6.59,21.87,19.29,75.65,8,193.41,68.03,Valid
1901,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 04:00,54.91,6.68,21.56,20.07,76.84,18,194.41,68.08,Valid
1902,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 05:00,52.3,6.58,22.38,23.54,74.86,150,200.23,69.18,Valid
1903,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 06:00,54.59,6.71,23.36,25.5,70.11,845,198.78,68.25,Valid
1904,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 07:00,54.08,6.61,24.25,27.85,66.45,1648,207.56,67.2,Valid
1905,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 08:00,53.27,6.62,26.19,29.13,64.02,2369,211.42,69.21,Valid
1906,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 09:00,54.99,6.6,26.69,29.22,60.59,2970,214.79,68.95,Valid
1907,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 10:00,54.93,6.73,27.63,31.01,60.56,3423,221.1,69.91,Valid
1908,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 11:00,55.72,6.66,27.37,31.5,56.74,3704,214.87,67.85,Valid
1909,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 12:00,55.06,6.67,28.48,32.23,57.45,3800,219.24,68.12,Valid
1910,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 13:00,56.28,6.66,27.47,31.86,57.33,3704,215.22,65.98,Valid
1911,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 14:00,55.49,6.69,27.46,31.24,60.81,3423,213.14,67.65,Valid
1912,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 15:00,56.15,6.66,26.72,30.17,61.88,2970,214.5,69.54,Valid
1913,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 16:00,54.29,6.62,25.73,28.61,63.58,2369,210.89,67.32,Valid
1914,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 17:00,55.96,6.62,24.49,26.82,66.28,1648,204.4,68.64,Valid
1915,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 18:00,54.98,6.69,23.69,24.71,71.71,845,200.86,69.62,Valid
1916,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 19:00,54.13,6.66,21.94,23.95,76.49,150,196.68,71.35,Valid
1917,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 20:00,53.63,6.64,22.32,20.43,75.02,6,197.45,67.12,Valid
1918,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 21:00,53.34,6.64,21.77,19.59,75.63,17,196.54,64.8,Valid
1919,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 22:00,53.02,6.69,21.96,20.13,75.69,11,191.83,67.84,Valid
1920,ESP32-FARM-01,Ideal_Growth_Field,21-03-2026 23:00,54.35,6.7,21.92,20.12,74.95,13,193.56,68.35,Valid
1921,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 00:00,52.21,6.65,21.83,19.79,74.36,8,193.59,67.19,Valid
1922,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 01:00,51.96,6.68,21.75,20.29,74.14,4,191.23,67.92,Valid
1923,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 02:00,53.55,6.67,21.79,20.33,78.72,7,193.78,66.95,Valid
1924,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 03:00,53.66,6.65,22.31,19.79,74.63,19,197.12,69.62,Valid
1925,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 04:00,53.46,6.64,22.2,20.34,74.95,6,196.26,70.42,Valid
1926,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 05:00,53.16,6.66,22.45,24.11,74.23,150,199.18,67.45,Valid
1927,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 06:00,54.85,6.58,23.53,24.73,69.14,845,196.25,66.95,Valid
1928,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 07:00,54.38,6.68,24.38,26.78,68.18,1648,205.06,66,Valid
1929,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 08:00,54.9,6.68,25.61,28.69,63.99,2369,214.48,66.43,Valid
1930,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 09:00,56.16,6.75,26.35,29.87,62.72,2970,211.89,68.98,Valid
1931,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 10:00,55.94,6.66,27.2,31.41,57.89,3423,219.67,67.61,Valid
1932,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 11:00,54.41,6.73,28.06,32.02,57.69,3704,221.2,67.84,Valid
1933,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 12:00,56.01,6.64,27.74,31.67,56.25,3800,216.02,68.34,Valid
1934,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 13:00,55.51,6.7,27.7,32.46,57.07,3704,216.76,68.5,Valid
1935,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 14:00,54.21,6.65,26.91,31.34,57.3,3423,213.38,67.79,Valid
1936,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 15:00,54.54,6.62,27.24,29.35,61.24,2970,208.7,67.05,Valid
1937,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 16:00,54.24,6.65,25.76,28.53,61.74,2369,205.35,68.72,Valid
1938,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 17:00,54.98,6.72,24.53,26.7,66.01,1648,198.74,71.97,Valid
1939,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 18:00,55.06,6.59,23.62,25.01,71.21,845,202.14,70.34,Valid
1940,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 19:00,55.37,6.6,22.6,22.87,75.69,150,199.77,64.4,Valid
1941,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 20:00,53.6,6.6,22.29,19.83,75.53,2,190.58,67.92,Valid
1942,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 21:00,55.87,6.63,22.14,19.85,74.97,12,189.22,68.38,Valid
1943,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 22:00,55.17,6.67,21.83,19.88,74.29,0,195.96,69.11,Valid
1944,ESP32-FARM-01,Ideal_Growth_Field,22-03-2026 23:00,52.29,6.64,21.88,20.62,74.8,10,193.93,66.92,Valid
1945,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 00:00,52.46,6.57,22.18,20.6,75.34,12,194.64,67.65,Valid
1946,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 01:00,52.35,6.7,22.36,20.01,76.26,0,195.63,68.44,Valid
1947,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 02:00,54.42,6.61,22.42,20.59,72.66,13,199.67,66.96,Valid
1948,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 03:00,54.25,6.68,21.95,20.38,76.62,1,199.38,66.63,Valid
1949,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 04:00,52.46,6.7,22.36,19.77,75.24,23,189.3,66.18,Valid
1950,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 05:00,53.68,6.65,22.06,22.64,75.22,150,197.75,69.65,Valid
1951,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 06:00,55.9,6.67,23.3,25.49,71.6,845,200.39,67.34,Valid
1952,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 07:00,54.38,6.67,24.87,26.89,67.91,1648,207.09,67.32,Valid
1953,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 08:00,53.85,6.66,26.05,28.6,63.13,2369,214.67,68.08,Valid
1954,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 09:00,56.15,6.7,27.26,30.75,60.27,2970,209.76,69.64,Valid
1955,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 10:00,55.68,6.64,27.29,30.75,57.52,3423,218.91,71.46,Valid
1956,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 11:00,52.99,6.6,27.97,32.06,56.51,3704,216.81,66.76,Valid
1957,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 12:00,55.82,6.67,27.98,32.37,55.92,3800,219.61,68.23,Valid
1958,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 13:00,54.35,6.7,27.78,32.25,57.51,3704,219.19,67.33,Valid
1959,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 14:00,55.34,6.7,27.06,31.8,60.8,3423,216.97,66.69,Valid
1960,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 15:00,55.08,6.66,26.74,29.72,60.48,2970,215.55,69.52,Valid
1961,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 16:00,54.24,6.58,25.85,28.85,65.26,2369,209.66,70.27,Valid
1962,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 17:00,55.81,6.65,24.41,26.98,69.02,1648,204.27,66.93,Valid
1963,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 18:00,55.01,6.67,23.47,24.49,72.78,845,204.55,68.76,Valid
1964,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 19:00,54.18,6.62,22.67,23.39,74.66,150,197.66,68.79,Valid
1965,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 20:00,55.31,6.66,21.93,19.41,75.98,21,197.93,70.29,Valid
1966,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 21:00,55.15,6.71,21.72,20.35,75.05,11,195.32,66.42,Valid
1967,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 22:00,53.52,6.67,21.86,19.81,73.5,18,196.12,68.04,Valid
1968,ESP32-FARM-01,Ideal_Growth_Field,23-03-2026 23:00,52.54,6.66,21.82,20.19,74.27,3,198.47,69.26,Valid
1969,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 00:00,52.67,6.55,22.09,20.05,77.09,12,190.19,68.48,Valid
1970,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 01:00,52.36,6.71,22.51,20.81,75.45,2,201.94,68.05,Valid
1971,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 02:00,54.58,6.6,21.99,20,76.56,3,199.79,69.36,Valid
1972,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 03:00,54.9,6.58,22.4,20.16,71.97,23,193.98,67.14,Valid
1973,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 04:00,54.09,6.67,22.1,20.37,75.65,9,192.4,68,Valid
1974,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 05:00,54.36,6.54,22.11,23.14,71.44,150,190.31,65.11,Valid
1975,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 06:00,53.93,6.67,23.65,24.74,70.05,845,203.18,68.81,Valid
1976,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 07:00,55.53,6.64,24.81,26.95,67.5,1648,201.71,67.21,Valid
1977,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 08:00,53.23,6.65,25.97,28.61,63.53,2369,213.58,67.05,Valid
1978,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 09:00,54.34,6.63,26.54,30.04,62.5,2970,217.42,69.15,Valid
1979,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 10:00,55.88,6.64,27.46,31.28,58.38,3423,219.02,67.63,Valid
1980,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 11:00,55.92,6.57,28.55,31.56,57.16,3704,223.69,67.62,Valid
1981,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 12:00,55.66,6.67,27.69,31.77,55,3800,218.5,68.17,Valid
1982,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 13:00,56.1,6.6,27.73,31.1,57.95,3704,221.87,70.89,Valid
1983,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 14:00,55.36,6.66,27.66,30.74,58.37,3423,211.07,68.68,Valid
1984,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 15:00,55.28,6.71,27.09,29.43,60.4,2970,216.56,65.55,Valid
1985,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 16:00,53.89,6.66,25.68,29.15,63.9,2369,207.59,66.7,Valid
1986,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 17:00,54.69,6.67,24.44,27.02,67.1,1648,204.03,70.8,Valid
1987,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 18:00,54.96,6.71,22.81,25.78,72.85,845,204.11,69.45,Valid
1988,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 19:00,54.01,6.59,22.83,23.55,73.6,150,195.34,68.97,Valid
1989,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 20:00,55.11,6.59,22.33,19.5,74.76,5,199.44,68.78,Valid
1990,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 21:00,54.96,6.73,22.1,19.42,75.1,18,200.65,67.35,Valid
1991,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 22:00,53.93,6.62,22.78,20,73.69,11,192.32,68.72,Valid
1992,ESP32-FARM-01,Ideal_Growth_Field,24-03-2026 23:00,52.99,6.68,22.16,19.31,76.11,12,196.98,68.14,Valid
1993,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 00:00,50.97,6.65,22.5,20.11,75.88,16,193.6,68.5,Valid
1994,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 01:00,52.99,6.66,21.93,19.36,71.63,22,195.19,67.9,Valid
1995,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 02:00,51.36,6.67,22.71,19.86,75.69,15,196.67,68.74,Valid
1996,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 03:00,54.12,6.69,22.2,19.66,72.91,14,200.78,68.13,Valid
1997,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 04:00,53.85,6.69,22.37,19.69,75.12,13,198.95,69.58,Valid
1998,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 05:00,53.71,6.63,22.09,22.94,74.25,150,193.58,67.35,Valid
1999,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 06:00,54.92,6.65,23.59,24.96,72.64,845,193.55,68.66,Valid
2000,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 07:00,55.42,6.66,24.72,26.05,65.59,1648,204.8,68.8,Valid
2001,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 08:00,55.43,6.69,26.01,27.84,65.98,2369,205.74,66.16,Valid
2002,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 09:00,54.98,6.67,26.94,29.62,62.44,2970,212.77,67.59,Valid
2003,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 10:00,54.4,6.63,27.71,31.19,58.45,3423,216.47,65.48,Valid
2004,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 11:00,53,6.62,27.7,32.1,57.05,3704,219.94,67.98,Valid
2005,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 12:00,55.63,6.68,27.66,32.77,58.1,3800,225.25,65.27,Valid
2006,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 13:00,55.76,6.64,28.16,31.76,55,3704,217.39,67.25,Valid
2007,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 14:00,54.55,6.67,27.49,31.43,58.77,3423,219.84,69.2,Valid
2008,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 15:00,54.53,6.6,26.84,29.81,58.68,2970,209.23,68.3,Valid
2009,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 16:00,55.73,6.59,25.45,28.77,62.98,2369,213.79,69.12,Valid
2010,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 17:00,56.48,6.65,24.43,26.84,68.41,1648,205.6,68.59,Valid
2011,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 18:00,54.64,6.68,23.22,24.87,72.34,845,204.43,69.79,Valid
2012,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 19:00,53.53,6.66,22.33,23.34,74.52,150,194.14,68.61,Valid
2013,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 20:00,54.44,6.64,21.76,20.07,74.68,21,193.83,68.97,Valid
2014,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 21:00,52.98,6.66,21.68,19.33,74.6,22,196.07,68.22,Valid
2015,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 22:00,54.35,6.63,22.09,19.89,77.21,11,195.57,66.63,Valid
2016,ESP32-FARM-01,Ideal_Growth_Field,25-03-2026 23:00,52.33,6.62,22.19,20.49,75.01,18,194.73,66.3,Valid
2017,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 00:00,53.29,6.6,22.3,20.19,77.46,19,192.48,65.68,Valid
2018,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 01:00,52.01,6.75,21.89,20.28,73.48,4,195.82,68.22,Valid
2019,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 02:00,52.92,6.64,21.89,20.45,74.49,2,192.9,68.96,Valid
2020,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 03:00,54.83,6.66,22.16,20.58,75.82,12,196.27,68.48,Valid
2021,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 04:00,52.92,6.58,21.53,20.41,74.3,3,196.36,69.46,Valid
2022,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 05:00,53.72,6.69,22.2,23.63,75.45,150,195.94,69.33,Valid
2023,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 06:00,53.42,6.61,23.52,24.5,70.69,845,203.32,69.06,Valid
2024,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 07:00,55.32,6.67,24.88,27.46,64.6,1648,206.18,64.38,Valid
2025,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 08:00,54.97,6.62,25.27,28.94,62.49,2369,209.34,69.87,Valid
2026,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 09:00,54.29,6.69,26.62,30.1,61.02,2970,216.62,67.11,Valid
2027,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 10:00,55.53,6.61,27.43,30.75,59.01,3423,218.78,66.92,Valid
2028,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 11:00,54.71,6.73,28.44,31.93,59.59,3704,219.17,67.69,Valid
2029,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 12:00,54.71,6.65,28.01,31.97,57.81,3800,227.81,65.59,Valid
2030,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 13:00,53.55,6.68,27.43,31.04,55.28,3704,220.9,69.23,Valid
2031,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 14:00,54.14,6.63,27.52,31.43,57.83,3423,215.88,69.01,Valid
2032,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 15:00,55.11,6.64,26.64,29.96,60.85,2970,213.9,65.12,Valid
2033,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 16:00,55.02,6.61,26.15,27.92,64.07,2369,212.34,70.18,Valid
2034,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 17:00,54.21,6.71,24.75,26,66.3,1648,201.62,68.43,Valid
2035,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 18:00,53.49,6.7,22.6,24.46,70.85,845,198.33,67.46,Valid
2036,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 19:00,54.74,6.68,22.04,23.36,73.64,150,194.29,67.33,Valid
2037,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 20:00,55.4,6.7,22.03,19.87,74.73,10,194.09,66.85,Valid
2038,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 21:00,53.58,6.61,21.67,19,74.79,17,194.4,66.47,Valid
2039,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 22:00,54.3,6.65,22.23,20.79,72.73,1,191.52,68.43,Valid
2040,ESP32-FARM-01,Ideal_Growth_Field,26-03-2026 23:00,54.9,6.62,22.17,20.66,74.02,24,197.5,67.83,Valid
2041,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 00:00,51.21,6.61,21.67,20.05,73.47,11,192.92,68.39,Valid
2042,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 01:00,52.79,6.73,22.09,19.38,76.25,2,191.57,67.4,Valid
2043,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 02:00,54.06,6.68,21.6,19.93,74.47,23,194.71,68.8,Valid
2044,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 03:00,53.68,6.68,21.89,19.9,75.22,1,192.37,69.34,Valid
2045,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 04:00,53.26,6.68,21.83,20.68,76.32,21,194.67,67.76,Valid
2046,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 05:00,53.16,6.67,22.02,23.5,75.79,150,198.36,64.55,Valid
2047,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 06:00,53.71,6.66,22.77,25.1,71.33,845,198.31,68.06,Valid
2048,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 07:00,54.69,6.69,24.67,27.14,66.21,1648,204.41,66.48,Valid
2049,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 08:00,54.42,6.64,25.88,29.08,63.73,2369,206.58,67.79,Valid
2050,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 09:00,54.27,6.58,26.73,29.8,62,2970,218.19,66.99,Valid
2051,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 10:00,56.11,6.67,27.34,31.65,57.57,3423,219.81,66.43,Valid
2052,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 11:00,54.44,6.76,28.46,31.84,57.35,3704,216.98,67.07,Valid
2053,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 12:00,57.07,6.59,27.62,31.13,57.83,3800,222.48,69.65,Valid
2054,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 13:00,56.39,6.61,28.16,31.61,56.91,3704,217.03,71.46,Valid
2055,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 14:00,55.79,6.61,27.34,30.59,60.14,3423,214.3,65,Valid
2056,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 15:00,54.62,6.6,26.39,30.16,61.89,2970,213.51,67.69,Valid
2057,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 16:00,55.37,6.58,25.4,28.42,61.99,2369,210.73,66.4,Valid
2058,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 17:00,53.47,6.66,25.34,27.41,67.84,1648,208.18,71.25,Valid
2059,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 18:00,55.33,6.62,23.32,24.61,70.06,845,194.96,67.79,Valid
2060,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 19:00,54.64,6.66,22.64,23.8,74.2,150,194.7,66.29,Valid
2061,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 20:00,55.33,6.65,22.38,19.84,74.73,20,193.02,67.81,Valid
2062,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 21:00,54.07,6.61,21.97,19.86,74.78,17,188.81,68.4,Valid
2063,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 22:00,54.48,6.64,21.71,19.41,75.14,6,192.1,67.66,Valid
2064,ESP32-FARM-01,Ideal_Growth_Field,27-03-2026 23:00,53.49,6.68,22,20.34,73.73,22,194.37,69.03,Valid
2065,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 00:00,50.88,6.65,22.23,19.86,75.03,2,196.33,69.4,Valid
2066,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 01:00,52.22,6.7,21.68,19.59,73.23,10,193.83,69.55,Valid
2067,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 02:00,51.9,6.7,22.19,20.25,72.54,13,195.38,68.62,Valid
2068,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 03:00,53.51,6.59,22,20.03,75.75,24,198.2,68.49,Valid
2069,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 04:00,53.07,6.68,22.26,19.84,75.44,8,194.12,69.24,Valid
2070,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 05:00,54.4,6.7,22.29,24.17,75.98,150,195.3,69.05,Valid
2071,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 06:00,54.88,6.7,23.45,24.43,70.8,845,199.38,65.2,Valid
2072,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 07:00,53.6,6.63,24.51,27.59,65.32,1648,208.16,67.38,Valid
2073,ESP32-FARM-01,Ideal_Growth_Field,28-03-2026 08:00,55.12,6.65,25.59,28.39,63.19,2369,208.98,66.74,Valid
